"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KPADIOAM_00651",426.137245345166,-0.186224618812046,0.100953448885871,-1.84465831397771,0.0650872584297674,0.0807794514916791
"KPADIOAM_00332",230.438175817901,0.251786923175671,0.137067481809412,1.83695592748813,0.0662164018820168,0.0821451411971002
"KPADIOAM_02842",34.8593520875313,-0.5588486192765,0.305374438936136,-1.83004386753331,0.067243379479535,0.083382957974406
"KPADIOAM_01360",3289.71598126402,0.120248568363152,0.0657161636890757,1.82981722627765,0.0672772740265007,0.0833887947478145
"KPADIOAM_02043",36.9060629880619,-0.547103746750652,0.29968140854578,-1.82561791005155,0.0679078360990722,0.084133862851279
"KPADIOAM_00921",28.6718957395754,-0.628574157171372,0.34434971730548,-1.82539472397403,0.0679414849143187,0.0841390647595183
"KPADIOAM_01804",67.7019061455697,0.397889563973436,0.219190480727126,1.81526844894681,0.0694826651714817,0.0860103875194642
"KPADIOAM_01661",2513.61961991318,-0.112461687850926,0.0623813818870392,-1.80280853756291,0.0714182888990625,0.0883678669074371
"KPADIOAM_02116",9.34775590779689,-1.10970749218078,0.615610455230196,-1.80261313425197,0.0714489928443051,0.0883678669074371
"KPADIOAM_00327",4320.63128886217,0.124059639340498,0.0689746249925348,1.79862723942211,0.0720776655110238,0.0891068326979641
"KPADIOAM_02085",6.36044062728946,-1.35202945933717,0.752254834767589,-1.79730245237292,0.0722876171104011,0.0893277344655778
"KPADIOAM_02027",17.5424034840698,0.793979931614991,0.442357731113335,1.79488200560367,0.0726725014839406,0.0897645208558662
"KPADIOAM_01947",137.101099361529,0.288351132817304,0.160725204010063,1.79406294484622,0.0728031226463055,0.089887001469531
"KPADIOAM_01595",2265.19137140975,0.125480121872477,0.0700104677669791,1.79230514914028,0.0730840989346498,0.0901949333288529
"KPADIOAM_01779",5239.4051802515,0.102104661085005,0.0571074440400289,1.78793960754812,0.0737857518575106,0.0910215427706856
"KPADIOAM_00077",32.8516225570681,-0.573523264211953,0.322609694300627,-1.77776202744084,0.075442947502878,0.0930256801966864
"KPADIOAM_00731",480.668290347876,-0.188528655352925,0.106083770420064,-1.77716774777519,0.0755406442234277,0.0931059622719296
"KPADIOAM_00349",1902.13043509032,-0.124998987965649,0.0705210272913672,-1.77250662343868,0.0763104968080125,0.094014268814356
"KPADIOAM_01677",169.316637847199,-0.288061671957247,0.162719981971389,-1.77029070718491,0.0766787253283242,0.0944272061478544
"KPADIOAM_02393",2469.5689032407,0.121520319356457,0.0692716920659247,1.75425654740479,0.079386557739711,0.0977196878338451
"KPADIOAM_02253",158.966101584068,0.263692665919971,0.151001065591935,1.74629672238588,0.0807594051196549,0.0993667615964057
"KPADIOAM_03014",34.6859040073662,0.56708035819081,0.324968716100945,1.74503061400734,0.0809795401580577,0.0995947250243525
"KPADIOAM_00766",1805.77510659046,-0.123701622532076,0.0710078939265242,-1.74208268534309,0.0814939768735319,0.100184290846678
"KPADIOAM_00578",4.32722052151571,-1.63418497927573,0.938905288078281,-1.7405216479508,0.0817674622384804,0.100477264350683
"KPADIOAM_02115",14.9825577625521,-0.818082513000454,0.471869186411217,-1.73370615534858,0.0829702338179241,0.101911417892437
"KPADIOAM_02137",125.278726965239,0.299504025957201,0.172917342533886,1.73206470541558,0.0832620424303594,0.102225893950811
"KPADIOAM_03128",6.91158877173715,-1.30961340372975,0.756725760313141,-1.73063145516259,0.0835175177424422,0.102495510390961
"KPADIOAM_00621",2169.79103328986,-0.139516994456389,0.0809880154668649,-1.72268691425672,0.0849451579863604,0.104202797924874
"KPADIOAM_00718",5.10335899450589,1.40536795871085,0.820937782140513,1.71190556615204,0.0869140727561468,0.106572320113438
"KPADIOAM_02885",423.955016654071,0.180837441656471,0.105837784073712,1.70862838105647,0.0875198080480721,0.107269022562566
"KPADIOAM_01813",77.4206475126315,0.36476936043153,0.214094920464042,1.70377400659907,0.0884233158943599,0.108329937182756
"KPADIOAM_02218",3948.67263798861,0.102155949250369,0.0601237804941713,1.69909390944358,0.0893014907871769,0.10935891949377
"KPADIOAM_01872",55.3156829031354,-0.416046220248501,0.24491265591826,-1.69875345432274,0.0893656470126054,0.109390597050134
"KPADIOAM_02376",56.3909483160544,0.404923810409504,0.23840100560333,1.6984987516506,0.0894136680986403,0.1094025052496
"KPADIOAM_00407",38.7230160754311,-0.493099296570845,0.290818938239406,-1.69555428389921,0.0899703217165669,0.110036476517222
"KPADIOAM_02897",6.29302409959732,1.24040079301462,0.732502935557539,1.69337313586395,0.0903844650065724,0.110495685290448
"KPADIOAM_02338",34.0932502105756,-0.52485289960337,0.310322566080907,-1.69131399701861,0.0907768481391048,0.110927910664424
"KPADIOAM_02969",16.6883791769131,0.733112550956961,0.435138207127831,1.68478092465366,0.0920308465237796,0.112412196886891
"KPADIOAM_03167",15.2283702656513,-0.764489025465759,0.455958683135012,-1.67666293842547,0.0936084117690705,0.114290270266767
"KPADIOAM_03115",4.13893367427278,-1.57340534957162,0.938679548742328,-1.67619008178,0.0937009663014247,0.114354404409727
"KPADIOAM_01264",16.7344165693027,0.774630438776805,0.462949230864689,1.67325137862301,0.094277819720562,0.115009278796604
"KPADIOAM_02033",129.402820762256,0.273402362185291,0.163831743585815,1.66879968558769,0.0951570850650926,0.116032348284665
"KPADIOAM_00725",8.1692509171574,1.04192821709772,0.626948066662986,1.66190514414299,0.0965317951072641,0.117658420913589
"KPADIOAM_01501",661.671736844231,-0.199897881292757,0.121000643602548,-1.65203981847703,0.0985264338949758,0.120038388758186
"KPADIOAM_02971",105.136358006347,0.298947518056649,0.181142952467369,1.65034031953576,0.0988733501043694,0.120409702151826
"KPADIOAM_00662",50.0207540564317,-0.423394015694254,0.257239253861731,-1.64591526891084,0.0997812048850662,0.121463528912072
"KPADIOAM_02976",123.497903661208,-0.278169575591737,0.16990872280655,-1.63717065843904,0.101594816021197,0.123618564468723
"KPADIOAM_02441",16.5348947240244,-0.735136553578435,0.452023975365563,-1.62632203963056,0.103881165655903,0.126346739156626
"KPADIOAM_00037",4154.11877265327,-0.102788922475879,0.063341137536536,-1.62278302022266,0.104635796744806,0.127210413319111
"KPADIOAM_00571",43.5373137953348,-0.473370973480271,0.29336176488451,-1.61360828213802,0.106612419261008,0.129558350416291
"KPADIOAM_00659",7.69077783029116,-1.1038952408036,0.686068270832498,-1.60901660626879,0.107612710527246,0.130718330772254
"KPADIOAM_00747",11.2055265073093,0.869274483409355,0.542553107053911,1.60219243445044,0.109113062545967,0.13248449625747
"KPADIOAM_02076",19.6941104689212,-0.668448356131208,0.417307203538435,-1.60181360509307,0.109196833612378,0.132522181158277
"KPADIOAM_02372",94.4421389917305,0.323118133835868,0.20174297570803,1.60163263529679,0.109236869663193,0.132522181158277
"KPADIOAM_01596",3839.99024670634,0.111156608131458,0.0695212776575318,1.59888615222272,0.109845901512649,0.133204473948064
"KPADIOAM_01649",1993.02235119899,0.105033090471376,0.0657755206298796,1.59684164360173,0.11030101060618,0.133699612771258
"KPADIOAM_02072",2.56870560640798,-1.94901070254603,1.2214300101866,-1.59567939733877,0.110560390758484,0.133957182526289
"KPADIOAM_00760",2.0852836866159,-2.27482004112809,1.42613068233723,-1.59509929160206,0.110690033883119,0.134057408564676
"KPADIOAM_00689",44.602455542695,-0.444045419648219,0.280211685192822,-1.58467845244447,0.113039410006997,0.13684474338559
"KPADIOAM_03143",103.083942397839,-0.311146902793944,0.196557154388271,-1.58298436789188,0.113425027391794,0.137253410952289
"KPADIOAM_02778",3.05367600887694,-1.78303903752905,1.13803590542172,-1.5667687012637,0.117168765722518,0.14172360866606
"KPADIOAM_00687",39.8188962840008,0.450317366559146,0.287791024098418,1.56473735749711,0.11764450521963,0.142238828359071
"KPADIOAM_02196",105.778177899722,-0.300066458055894,0.192566071389222,-1.55825195939833,0.119173532222494,0.144026557343344
"KPADIOAM_01286",38.2435755195662,-0.485079830667462,0.311982066413805,-1.55483241791233,0.119985986225323,0.144947130082768
"KPADIOAM_01746",12.6645850330938,0.844416775669998,0.544743574856112,1.55011791721094,0.121113216337151,0.146247024123094
"KPADIOAM_02660",389.702476157597,0.176524932920787,0.114366562418493,1.54350125760398,0.122709202596224,0.148111614625015
"KPADIOAM_00696",6.22778690144126,1.23126762421354,0.797980778436347,1.54297905098193,0.122835858870232,0.148201878712944
"KPADIOAM_00922",3.09949906854681,-1.71320320461977,1.11959169472814,-1.53020356678849,0.125966348787145,0.151914672218182
"KPADIOAM_00917",38.4210390913957,-0.437214393427773,0.285886697839287,-1.52932751587329,0.126183271601515,0.15211207044959
"KPADIOAM_01982",1024.91940060529,-0.123142097219578,0.08103338506287,-1.51964646576269,0.128599853017038,0.154959839759459
"KPADIOAM_02375",10.684079215496,0.870302833585517,0.5733540813673,1.51791512761202,0.129035795860754,0.155419590545605
"KPADIOAM_00217",3322.44660269126,-0.314562464333029,0.207404977670183,-1.51665822038876,0.129352997832336,0.155735994440364
"KPADIOAM_00355",6783.2238828385,0.0796024049729184,0.0525563923281726,1.51460938330518,0.129871354523595,0.156294212246803
"KPADIOAM_00573",16.8862136093317,-0.699327467552561,0.462700088771172,-1.51140551844245,0.130685164223819,0.157207374394716
"KPADIOAM_00708",10.3067477348831,-0.838621465298458,0.55543974083251,-1.50983338722128,0.131085943425845,0.157623123050353
"KPADIOAM_00246",156.208547987943,-0.223152252462476,0.14828964766941,-1.50484039829915,0.13236511470156,0.159094292260142
"KPADIOAM_02890",7.07199883519531,-1.06591385771312,0.712048696903951,-1.49696764048275,0.134401678280276,0.161474177816126
"KPADIOAM_02977",32.0856930059376,0.469001454530713,0.31362462120061,1.49542294458673,0.13480409611259,0.161882100690645
"KPADIOAM_00039",565.130201529709,-0.166939476723339,0.111648055540297,-1.49522959370382,0.134854532601937,0.161882100690645
"KPADIOAM_02343",38.785772537954,-0.429713579309144,0.287825172411967,-1.49296733050885,0.13544573877301,0.1625235093131
"KPADIOAM_00334",25.9367114591715,-0.55085050752909,0.369214264886108,-1.49195348045128,0.135711341044526,0.162773846080692
"KPADIOAM_01989",14.899971878553,0.71474244876488,0.479187403335345,1.49157186476517,0.135811418532332,0.162785935824971
"KPADIOAM_02881",3.52641883953588,1.46699777033235,0.983584921854184,1.49148053994857,0.135835376621187,0.162785935824971
"KPADIOAM_00258",122.291488606266,-0.247374479430011,0.166198502054923,-1.48842785206489,0.136638095948558,0.16367926210693
"KPADIOAM_01357",1019.25056659649,-0.128546668056935,0.0881217874270221,-1.45873877289871,0.144637020100708,0.173188586097117
"KPADIOAM_02459",1847.9603074254,-0.0998956298367775,0.0685050158704792,-1.45822358505321,0.144778924923068,0.173285877044493
"KPADIOAM_00880",1015.52060309454,-0.109975500422081,0.0754352127469142,-1.45788016520945,0.144873576709404,0.173326553039685
"KPADIOAM_01027",26.4717743022396,0.510584806335235,0.351451577121896,1.45278849085416,0.146282488431793,0.174938915634003
"KPADIOAM_00714",3.44739333945343,-1.50523570135732,1.04394010648193,-1.44187936837675,0.149336407443874,0.178516366555292
"KPADIOAM_02633",2178.13604184186,-0.0946119697243925,0.0656819126375232,-1.44045698313514,0.149738151966904,0.178921748293369
"KPADIOAM_01029",11.8185965952665,-0.754805796615807,0.525921941095452,-1.43520499457317,0.151228690783429,0.180627244802783
"KPADIOAM_00342",3.41622921074046,-1.5086664701373,1.05291668322411,-1.43284506188813,0.151902120325664,0.181355770067038
"KPADIOAM_01943",556.611728038324,0.131901936065609,0.0922559621374323,1.42973888093125,0.152791976615534,0.182341970422131
"KPADIOAM_01285",403.718737641443,0.151086769654453,0.105993599267838,1.42543295725497,0.154032086937358,0.183745165920682
"KPADIOAM_01833",22165.7454381154,-0.0794373104364669,0.0557923360263465,-1.42380326930485,0.154503429062547,0.184230507859639
"KPADIOAM_02004",20503.0270837292,0.0920821617440567,0.064790028085707,1.42123972569122,0.155247079458588,0.185040010852392
"KPADIOAM_01956",110.169679696782,0.25640799468788,0.18247518420031,1.40516638364596,0.15997180782301,0.190591932840008
"KPADIOAM_00050",94.0084691721757,-0.275775582339918,0.196464848497528,-1.40368918129081,0.160411425448011,0.191036032724038
"KPADIOAM_02423",873.622923192113,-0.111972420906975,0.0797934463140327,-1.40327841545156,0.160533832084219,0.191102149276922
"KPADIOAM_02366",67.9202370078703,-0.31024247202045,0.22252544574984,-1.39418874535913,0.163260615666477,0.194267213227457
"KPADIOAM_02191",5943.69398701707,0.0881328475629668,0.0635573806288433,1.38666582371664,0.1655436865378,0.196901878617192
"KPADIOAM_00918",15.4926192373196,-0.699637173325513,0.505689247083081,-1.38353183770698,0.16650185211243,0.197959130871915
"KPADIOAM_01723",10.5026084726846,-0.773518048326379,0.559368236219513,-1.38284228213278,0.166713231114128,0.1981279955462
"KPADIOAM_02315",11865.7187317309,-0.079771250079358,0.0577541952748909,-1.38122000834179,0.167211324570475,0.198637319874364
"KPADIOAM_02954",11.9926304363887,-0.757950163127456,0.553438299201265,-1.3695296552865,0.170833771472241,0.202856228219532
"KPADIOAM_03117",9.79253210390456,-0.839619635790224,0.613434815340203,-1.36871859045786,0.171087256872068,0.20307282629144
"KPADIOAM_00721",48.6636218631054,-0.354546339338254,0.259453474566767,-1.36651220389425,0.171778253057844,0.203808334296619
"KPADIOAM_00668",18850.7534697774,-0.0944090399857878,0.0697851610522973,-1.35285264893259,0.176102709131583,0.20879605893784
"KPADIOAM_02504",43.0594087073774,-0.376231396865772,0.278118725279904,-1.35277262071127,0.176128282128175,0.20879605893784
"KPADIOAM_02716",12.6342416426426,0.685174019905253,0.506737370477217,1.35212845908719,0.176334224646776,0.208953496398108
"KPADIOAM_00289",82.7731925570927,-0.269510002376467,0.199713729068747,-1.34948159865211,0.177182326933977,0.209839287846273
"KPADIOAM_00108",1808.37438823196,-0.0943799063551209,0.0699453742377532,-1.34933735623905,0.177228631982169,0.209839287846273
"KPADIOAM_03041",190.394536757788,0.188293237997115,0.139944820179417,1.34548201037889,0.178469626942654,0.211172503743604
"KPADIOAM_00121",1197.54997092895,-0.112530530326079,0.0836421777116827,-1.34538020655053,0.178502483913477,0.211172503743604
"KPADIOAM_03138",264.468716767914,0.183768720043757,0.136671304748569,1.3446035389933,0.17875329988858,0.211381696101686
"KPADIOAM_00323",99.6601191948119,-0.270207444423573,0.202024489139743,-1.33749846651841,0.181059982498614,0.21402083988355
"KPADIOAM_00341",2.27887298327123,-1.74234081067708,1.30604394977328,-1.33405986144611,0.182184239004142,0.21526069926999
"KPADIOAM_03018",272.467652723302,-0.176164811518127,0.132134983681429,-1.33321855128731,0.182460093156771,0.21549751391025
"KPADIOAM_01870",559.984583407221,0.127120711552846,0.0953926549946997,1.33260481700514,0.182661523564359,0.215646269761725
"KPADIOAM_00941",28.9217100723603,-0.440584424642902,0.33190479352954,-1.3274421859282,0.184362452598147,0.217564447365926
"KPADIOAM_03101",27.4094363042317,0.449663775318023,0.339137553614236,1.32590381255598,0.184871559992021,0.218041927466189
"KPADIOAM_02073",6.31804055460083,-0.987647644487681,0.745032061870815,-1.32564448569857,0.184957483663911,0.218041927466189
"KPADIOAM_02848",8.97125955716125,0.856867727500401,0.64643492646642,1.32552820464739,0.184996021063368,0.218041927466189
"KPADIOAM_02080",4.58179460507933,-1.14647752962884,0.866075243784828,-1.32376203783245,0.185582087544826,0.218642484171369
"KPADIOAM_01542",2259.05159194919,-0.0866582269726287,0.0655520654348295,-1.32197553803674,0.186176296714666,0.219252135084007
"KPADIOAM_00045",4285.02030939365,-0.0880806735470713,0.0667228121998853,-1.32009833882905,0.186802187331451,0.219898578164794
"KPADIOAM_00654",1284.44757172402,0.0953229309089164,0.072876532410534,1.30800585258277,0.190871324212351,0.224596117493693
"KPADIOAM_01700",34.1559531120396,0.420871242080778,0.323861960355681,1.29953898141837,0.193759024734634,0.227900178537196
"KPADIOAM_02126",6.64395971358105,-0.92966364980815,0.716983574182699,-1.29663172670014,0.194757930669059,0.228915536402917
"KPADIOAM_00515",191.430971567263,-0.189197471310974,0.145922617585134,-1.29656028956986,0.194782523274586,0.228915536402917
"KPADIOAM_00391",32.9768516354782,-0.410238024155522,0.316495237141904,-1.29619019818484,0.194909965640005,0.228971123286799
"KPADIOAM_01256",4.04548613461163,1.17539497944269,0.915792797052262,1.28347261872558,0.199326546494262,0.234063273051421
"KPADIOAM_01250",53.2046140907346,0.317851107250517,0.248267686024783,1.28027578755774,0.200448159961094,0.23528364544324
"KPADIOAM_01454",17.4320392030231,0.567649520101581,0.443975986595168,1.2785590600403,0.201052374544162,0.235895948284465
"KPADIOAM_00325",57.9864445572137,-0.329711728427169,0.25864976767299,-1.27474202429604,0.20240056712244,0.237380303887033
"KPADIOAM_01958",52.1278436235377,0.334830884967162,0.26310460911245,1.27261504880767,0.203154675842379,0.238131189247101
"KPADIOAM_01230",9206.60473975374,0.0766780062584671,0.0602593629278762,1.27246626138816,0.203207504159759,0.238131189247101
"KPADIOAM_01598",2.41317511789694,1.50699128615865,1.18959100631807,1.26681462633361,0.205221580960419,0.240392807217678
"KPADIOAM_00666",26.6723853747071,-0.449655705212894,0.35533215548309,-1.26545177033462,0.205709426984743,0.240865505285004
"KPADIOAM_02206",89.3684356555999,-0.260555365655703,0.205975903703247,-1.26497983973451,0.205878554858355,0.240964781331552
"KPADIOAM_02768",1255.56970087035,0.0961601527727529,0.0764200742589289,1.2583101194974,0.208279622844198,0.243675218044994
"KPADIOAM_02776",6.53733437701773,-0.894589075782563,0.711312740759251,-1.2576592889756,0.208515001418572,0.243850740504651
"KPADIOAM_02086",35.2814407419486,-0.413113337071288,0.329511204987341,-1.25371559697692,0.20994539678193,0.24542307635269
"KPADIOAM_02314",1992.41572448893,0.078757797724682,0.0628318231533561,1.25346987835217,0.210034754565611,0.245427114026155
"KPADIOAM_00924",22.5940617602463,-0.491531787656353,0.392388228370738,-1.25266700710487,0.210326917827792,0.245668031166803
"KPADIOAM_01564",20.0735411800884,0.513850032484071,0.410588578693117,1.25149616708685,0.210753511197486,0.246065705554237
"KPADIOAM_01898",21.8198596149094,-0.480344711965637,0.384211098499823,-1.25021040214917,0.211222697920303,0.246512764688851
"KPADIOAM_01565",57.6678444421691,-0.304470024028199,0.243837521627714,-1.24865944336925,0.211789660597694,0.247073524021075
"KPADIOAM_02292",1495.95168656928,0.0853019635674518,0.0684681664328596,1.24586312167567,0.21281465110116,0.248167942120823
"KPADIOAM_00786",1481.59414434476,-0.119381778453623,0.095915834007992,-1.24465141431889,0.213259912504069,0.24858570788418
"KPADIOAM_02351",8.48750574245619,-0.755989215148005,0.607860452721815,-1.2436887640295,0.213614132884105,0.248897054506479
"KPADIOAM_00943",2.60612303957497,-1.42616463272647,1.14868969684279,-1.24155778244232,0.214399766418373,0.249710612579409
"KPADIOAM_00915",12.5351261124454,-0.635190611099604,0.514043495655995,-1.2356748338757,0.216579455691464,0.252146497518547
"KPADIOAM_00087",119.089765475774,0.223548898195447,0.181205518667046,1.23367599309271,0.217323663069062,0.25290985962864
"KPADIOAM_01954",252.030444559913,0.159688166408819,0.129564629713082,1.23249814986116,0.217763057326031,0.253318019047423
"KPADIOAM_01259",73.8140386599194,0.278608755191853,0.226208262746946,1.23164711937833,0.218080931340205,0.253584542466001
"KPADIOAM_01255",33.8527786877588,0.382602679603274,0.311114062276952,1.22978266171293,0.218778502580254,0.254292181396169
"KPADIOAM_00102",377.219544477073,-0.137447955978131,0.112351728883483,-1.22337197072129,0.221189235021916,0.256989688677355
"KPADIOAM_01117",3.08888432308299,-1.35294296213348,1.10723884940443,-1.22190705543001,0.221742777060796,0.257528095147436
"KPADIOAM_03152",444.305565545157,-0.13458507277713,0.110169363610051,-1.22161977129594,0.221851448332573,0.257549609055734
"KPADIOAM_01749",20.9010367605005,0.466109612271512,0.383911567083719,1.21410671684677,0.224706975416287,0.260758663186163
"KPADIOAM_00898",460.603818160085,0.118423818454547,0.0979585477158747,1.20891766176476,0.226694480042523,0.262958233650624
"KPADIOAM_01423",1395.5482345877,0.0818456402071778,0.0683538826860087,1.19738099711387,0.231158086978136,0.268027051337879
"KPADIOAM_00825",8177.12243680875,0.0752906494071257,0.062933171758672,1.19635872947641,0.231556599350075,0.268380204601689
"KPADIOAM_02163",12.4106403998703,0.618347103052727,0.518160057106056,1.19335154181165,0.232731724581994,0.269632821220907
"KPADIOAM_01737",41.3526009768281,0.332084675842704,0.278355560722875,1.19302332233025,0.232860239251894,0.26967235652317
"KPADIOAM_01938",12.6203381793235,0.598921561367609,0.505193366410106,1.18552934616607,0.235808218801017,0.272975721683349
"KPADIOAM_02932",12.3531060580092,0.632412756965965,0.534695651436838,1.182752759007,0.23690714804729,0.274136784921469
"KPADIOAM_02903",31.9792025802457,-0.372943161133417,0.315946181109733,-1.18040091455921,0.237840798386262,0.27510573319415
"KPADIOAM_01612",1.57252239342405,-1.83286030922325,1.5543359387295,-1.17919187451936,0.23832178087965,0.275550517188653
"KPADIOAM_02781",1.6151135321507,-1.83642213540854,1.56392627707129,-1.17423830159535,0.240299588483484,0.277724888469787
"KPADIOAM_02872",5.10251623047565,0.938673007889229,0.800166919450772,1.17309649408342,0.240757112285682,0.278141152365626
"KPADIOAM_01270",1.99846103177475,1.68357616954448,1.44021762609902,1.16897345167523,0.242414327804976,0.27994249577155
"KPADIOAM_01046",386.21048707983,-0.123482300593648,0.106748661045034,-1.15675737180024,0.247371502503416,0.285551669758489
"KPADIOAM_00946",24.6583703348163,-0.429165546499514,0.373472999824212,-1.14912067726855,0.250506223290381,0.289053424854854
"KPADIOAM_02308",1539.2751419438,-0.0916796623744567,0.0799080422689433,-1.14731458525657,0.251251628150282,0.289796488342897
"KPADIOAM_00824",3570.49437433145,0.0697260533686213,0.0609526531326896,1.14393795487183,0.252649369070775,0.291291060304763
"KPADIOAM_01983",218.332100271352,0.148108775381604,0.129522163021607,1.14350140490548,0.252830471745826,0.291382274214532
"KPADIOAM_00396",2.04098691167339,-1.60290591358321,1.40473316583781,-1.1410750116569,0.2538387089279,0.292426286857665
"KPADIOAM_02230",213.630055352265,-0.14871859616973,0.130531429953521,-1.1393317013587,0.254564830817894,0.293144587523871
"KPADIOAM_02061",10.0061265400672,-0.647407102753847,0.568461742481044,-1.13887541477857,0.254755121207026,0.29324552026127
"KPADIOAM_02374",5.7070742025408,0.843997040103736,0.743319465893701,1.13544320958821,0.256189663886033,0.294778038551106
"KPADIOAM_02545",7.07513554251614,-0.80075561349307,0.706006943450153,-1.13420359519397,0.256709156309588,0.295256867784417
"KPADIOAM_01944",80.6298843488014,-0.241022520376324,0.213326381560309,-1.1298298813932,0.258547914435162,0.297252069030688
"KPADIOAM_00148",67.0113804771586,-0.248379086593031,0.220312325145582,-1.12739533037429,0.259575372507385,0.298313290126146
"KPADIOAM_01345",25705.6563457253,0.0924461049098518,0.082424915326245,1.1215796163568,0.262041222440525,0.301026044436099
"KPADIOAM_02056",10.9965640991345,0.603771598672536,0.539279482496171,1.11958941192765,0.262888769617327,0.301878301767164
"KPADIOAM_02471",303.438899728133,0.369776174019977,0.332066137661232,1.11356182423279,0.265467211630135,0.304716682855482
"KPADIOAM_02907",66.9376865635035,0.255814431171834,0.231300498498368,1.10598305162598,0.268733855214389,0.30834241941667
"KPADIOAM_02912",16.9390376019372,-0.484768501676261,0.438439471903158,-1.10566801746202,0.268870237884012,0.308375058062875
"KPADIOAM_02097",348.504300533736,-0.123825614281889,0.112321952586712,-1.10241686001938,0.270280485015561,0.309868116247777
"KPADIOAM_02442",16.4031748903479,-0.4762522265556,0.435477444878935,-1.09363236180464,0.274116249991386,0.314139641486318
"KPADIOAM_02290",516.081945182266,-0.106728724226216,0.0976960970162527,-1.09245637733574,0.274632554427157,0.314605135524614
"KPADIOAM_00143",2014.25062454556,-0.0724831123609043,0.0664429367902748,-1.0909077151375,0.275313491951438,0.315258776154412
"KPADIOAM_00353",9.91215673273015,0.604797165374411,0.556201518165828,1.08737057634944,0.27687306929886,0.316917611773575
"KPADIOAM_02883",21.2563583015293,0.427691066074842,0.393694420711198,1.08635287566999,0.277322901926623,0.317305378776277
"KPADIOAM_01160",2.19601846750031,1.35752311384496,1.25472345811485,1.08193012975509,0.279283575633617,0.319420806879601
"KPADIOAM_00803",4496.52129608515,-0.0677105627299953,0.0633730770835974,-1.06844366481804,0.285320429438283,0.326194664627921
"KPADIOAM_01931",7.7306171582347,0.672749839887707,0.632262557189421,1.06403555332813,0.28731259380735,0.328340832203039
"KPADIOAM_03110",38.0376438831855,0.310797899936465,0.293170608320751,1.06012639437726,0.289087101414709,0.330236644838794
"KPADIOAM_00326",82.7282272602731,-0.226333535758538,0.214386911079134,-1.05572459913373,0.291094055180061,0.332396369164442
"KPADIOAM_01994",698.201206660673,0.0945630621616829,0.0898118988754311,1.05290126749064,0.292386245143482,0.333738514732292
"KPADIOAM_01936",19.0805241031412,0.420814226952592,0.402020497310992,1.04674818763547,0.295215732573429,0.336833605416249
"KPADIOAM_02927",27.2523422430687,-0.357415149156394,0.344192802653598,-1.03841552293034,0.299076645766812,0.341102585611091
"KPADIOAM_00504",6301.20088895266,-0.0621207517705883,0.0601452958161845,-1.03284472921109,0.301676567663605,0.343930548210263
"KPADIOAM_01574",1711.22360140842,0.0673654856025043,0.0657613171778375,1.02439380008659,0.305649309182143,0.348320732482402
"KPADIOAM_01404",5.21325102315604,0.833661215695424,0.81871166906585,1.01825984311013,0.308554486793741,0.351491295362726
"KPADIOAM_01796",27.3670474014066,0.340544706938791,0.33724938094357,1.00977118471204,0.312604928616805,0.355963444024796
"KPADIOAM_01623",30.5100405367913,-0.343960744592063,0.340964110924155,-1.00878870699848,0.313075978173147,0.356357796669594
"KPADIOAM_02513",1.75624231112205,1.42600739518147,1.42284779348077,1.00222061819625,0.316237051867049,0.359812527751557
"KPADIOAM_00577",96.649159390339,-0.205072393954925,0.205053633794135,-1.00009148904335,0.31726623454806,0.360839821697376
"KPADIOAM_03149",3.28826651412176,-1.04113906266703,1.04534158521941,-0.995979761437025,0.319259978735838,0.362962896636804
"KPADIOAM_00144",2164.79406174443,-0.0684097248072049,0.0689415257577705,-0.992286202767921,0.321057931833612,0.36486177853963
"KPADIOAM_02884",90.8672700130945,-0.188652477000826,0.19040194805108,-0.990811695635676,0.321777537266416,0.365534164600457
"KPADIOAM_01410",86.008637427988,0.202129618773138,0.204209710749137,0.989813941911145,0.322265069000508,0.365942488924663
"KPADIOAM_01363",431.61437431697,0.10448195988346,0.105984697382849,0.985821184222842,0.324220868389398,0.368017092168658
"KPADIOAM_03148",4.78461234449746,0.80740724556376,0.822653082718109,0.981467477026919,0.326362265022074,0.370300631917421
"KPADIOAM_03104",50.2437804092197,0.250690259396238,0.256485695754404,0.977404446118841,0.328368962735075,0.372429585761853
"KPADIOAM_02829",1.70789172593106,1.39107741425117,1.4275295528168,0.974464879908303,0.329825768810812,0.373933421227178
"KPADIOAM_02114",52.824448541179,0.237465130469873,0.247959333839119,0.957677723976886,0.338225292914449,0.383304110216811
"KPADIOAM_00022",517.060709032885,-0.0882714554554645,0.0925497398495667,-0.953773134305335,0.340198491245284,0.385387426442418
"KPADIOAM_01229",4254.13022610525,0.0684076110551396,0.0717783304219671,0.953039875028969,0.340569867615203,0.385655216716858
"KPADIOAM_01289",3.26357810222981,0.954312946765209,1.00372235565602,0.950773828427369,0.341719200907075,0.386803390250204
"KPADIOAM_02905",91.6668825485959,0.184235993267391,0.193841001321512,0.9504490381878,0.341884136846996,0.386836823355196
"KPADIOAM_03046",37.3003835313977,-0.315934405970946,0.33304796571476,-0.948615330206008,0.342816291152231,0.387737982510658
"KPADIOAM_02055",11.641663487872,-0.518354567133207,0.546710496724084,-0.948133555582366,0.343061467569844,0.387861738364481
"KPADIOAM_00058",37.5976288844603,0.28229759175828,0.298011993725036,0.947269229770482,0.343501606080426,0.388205731238836
